"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"撞路樹、電桿","2021",11,11,10,"晴","日間自然光線",30,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",70,"未使用",121.126716,24.019978,"南投縣","仁愛鄉"
"撞路樹、電桿","2021",11,11,10,"晴","日間自然光線",30,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",54,"未使用",121.126716,24.019978,"南投縣","仁愛鄉"
"撞路樹、電桿","2021",11,11,10,"晴","日間自然光線",30,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",67,"未使用",121.126716,24.019978,"南投縣","仁愛鄉"
"撞路樹、電桿","2021",11,11,10,"晴","日間自然光線",30,"彎曲路及附近","路肩、路緣","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",64,"未使用",121.126716,24.019978,"南投縣","仁愛鄉"
"追撞","2021",11,11,12,"晴","日間自然光線",50,"高架道路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",29,"不明",120.480579,23.685778,"雲林縣","斗南鎮"
"追撞","2021",11,11,12,"晴","日間自然光線",50,"高架道路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",42,"非駕駛人",120.480579,23.685778,"雲林縣","斗南鎮"
"穿越道路中","2021",11,11,17,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",45,"未使用",120.967696,24.842163,"新竹縣","竹北市"
"穿越道路中","2021",11,11,17,"晴","晨或暮光",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",86,"非駕駛人",120.967696,24.842163,"新竹縣","竹北市"
"撞路樹、電桿","2021",11,11,20,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",19,"未使用",121.818742,24.811955,"宜蘭縣","頭城鎮"
"撞路樹、電桿","2021",11,11,23,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",29,"不明",120.992971,24.700242,"新竹縣","峨眉鄉"
"撞路樹、電桿","2021",11,11,23,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",24,"不明",120.992971,24.700242,"新竹縣","峨眉鄉"
"撞路樹、電桿","2021",11,11,23,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",30,"未使用",120.992971,24.700242,"新竹縣","峨眉鄉"
"追撞","2021",11,12,5,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","濕潤","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",42,"不明",121.573633,24.997361,"臺北市","文山區"
"追撞","2021",11,12,5,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","濕潤","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",39,"不明",121.573633,24.997361,"臺北市","文山區"
"追撞","2021",11,12,5,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","濕潤","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",57,"不明",121.573633,24.997361,"臺北市","文山區"
"路口交岔撞","2021",11,12,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",19,"未使用",120.23333,23.032945,"臺南市","永康區"
"路口交岔撞","2021",11,12,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",47,"未使用",120.23333,23.032945,"臺南市","永康區"
"路口交岔撞","2021",11,13,5,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",20,"不明",120.3403,22.62582,"高雄市","大寮區"
"路口交岔撞","2021",11,13,5,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",54,"非駕駛人",120.3403,22.62582,"高雄市","大寮區"
"路口交岔撞","2021",11,13,5,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",53,"未使用",120.3403,22.62582,"高雄市","大寮區"
"路口交岔撞","2021",11,13,5,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",17,"非駕駛人",120.3403,22.62582,"高雄市","大寮區"
"路口交岔撞","2021",11,13,15,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",50,"未使用",120.420234,23.71142,"雲林縣","虎尾鎮"
"路口交岔撞","2021",11,13,15,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",20,"未使用",120.420234,23.71142,"雲林縣","虎尾鎮"
"側撞","2021",11,13,16,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",24,"未使用",120.662029,24.178109,"臺中市","北屯區"
"側撞","2021",11,13,16,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",40,"未使用",120.662029,24.178109,"臺中市","北屯區"
"追撞","2021",11,13,17,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",21,"未使用",121.366256,24.915242,"新北市","三峽區"
"追撞","2021",11,13,17,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",20,"未使用",121.366256,24.915242,"新北市","三峽區"
"追撞","2021",11,13,17,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",53,"未使用",121.366256,24.915242,"新北市","三峽區"
"衝出路外","2021",11,14,12,"晴","日間自然光線",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",18,"未使用",120.582959,23.373543,"嘉義縣","中埔鄉"
"同向通行中","2021",11,15,5,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","慢車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",41,"不明",120.3339,22.64102,"高雄市","三民區"
"同向通行中","2021",11,15,5,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","慢車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",49,"不明",120.3339,22.64102,"高雄市","三民區"
"同向通行中","2021",11,15,5,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","慢車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",72,"非駕駛人",120.3339,22.64102,"高雄市","三民區"
"同向通行中","2021",11,15,5,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","慢車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","無",38,"未使用",120.3339,22.64102,"高雄市","三民區"
"同向擦撞","2021",11,15,10,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","無",36,"不明",121.485489,25.008796,"新北市","中和區"
"同向擦撞","2021",11,15,10,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","無",32,"未使用",121.485489,25.008796,"新北市","中和區"
"同向擦撞","2021",11,15,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",51,"未使用",121.509372,25.086581,"臺北市","士林區"
"同向擦撞","2021",11,15,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",57,"未使用",121.509372,25.086581,"臺北市","士林區"
"同向擦撞","2021",11,15,10,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",1,"非駕駛人",121.509372,25.086581,"臺北市","士林區"
"撞橋樑、建築物","2021",11,15,11,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",84,"不明",121.108675,24.720892,"新竹縣","橫山鄉"
"追撞","2021",11,15,11,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",47,"不明",121.104074,25.059461,"桃園市","觀音區"
"追撞","2021",11,15,11,"晴","日間自然光線",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",51,"未使用",121.104074,25.059461,"桃園市","觀音區"
"其他","2021",11,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",38,"未使用",120.455926,23.749546,"雲林縣","西螺鎮"
"其他","2021",11,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",28,"未使用",120.455926,23.749546,"雲林縣","西螺鎮"
"其他","2021",11,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",41,"未使用",120.455926,23.749546,"雲林縣","西螺鎮"
"撞號誌、標誌桿","2021",11,15,21,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",110,"",120.318784,22.592747,"高雄市","前鎮區"
"撞號誌、標誌桿","2021",11,15,21,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",27,"未使用",120.318784,22.592747,"高雄市","前鎮區"
"路口交岔撞","2021",11,15,23,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",37,"未使用",120.096994,23.191284,"臺南市","將軍區"
"路口交岔撞","2021",11,15,23,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",17,"未使用",120.096994,23.191284,"臺南市","將軍區"
"路口交岔撞","2021",11,15,23,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",37,"未使用",120.096994,23.191284,"臺南市","將軍區"
"穿越道路中","2021",11,16,8,"晴","日間自然光線",70,"三岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",55,"未使用",119.601095,23.531358,"澎湖縣","馬公市"
"穿越道路中","2021",11,16,8,"晴","日間自然光線",70,"三岔路","交叉口附近","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",95,"非駕駛人",119.601095,23.531358,"澎湖縣","馬公市"
"對向擦撞","2021",11,16,9,"晴","日間自然光線",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","無","未繪設快慢車道分隔線","有",46,"不明",120.79571,24.41313,"苗栗縣","銅鑼鄉"
"對向擦撞","2021",11,16,9,"晴","日間自然光線",30,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","無","未繪設快慢車道分隔線","有",84,"不明",120.79571,24.41313,"苗栗縣","銅鑼鄉"
"倒車撞","2021",11,16,15,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",59,"未使用",120.619906,23.979103,"彰化縣","芬園鄉"
"倒車撞","2021",11,16,15,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",74,"未使用",120.619906,23.979103,"彰化縣","芬園鄉"
"其他","2021",11,16,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",53,"未使用",120.574447,23.952531,"彰化縣","員林市"
"其他","2021",11,16,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",45,"未使用",120.574447,23.952531,"彰化縣","員林市"
"其他","2021",11,16,22,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",20,"未使用",120.574447,23.952531,"彰化縣","員林市"
"追撞","2021",11,17,0,"晴","夜間(或隧道、地下道、涵洞)無照明",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",40,"未使用",120.636473,24.186283,"臺中市","西屯區"
"追撞","2021",11,17,0,"晴","夜間(或隧道、地下道、涵洞)無照明",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",53,"未使用",120.636473,24.186283,"臺中市","西屯區"
"追撞","2021",11,17,0,"晴","夜間(或隧道、地下道、涵洞)無照明",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",42,"未使用",120.636473,24.186283,"臺中市","西屯區"
"追撞","2021",11,17,0,"晴","夜間(或隧道、地下道、涵洞)無照明",90,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",52,"未使用",120.636473,24.186283,"臺中市","西屯區"
"穿越道路中","2021",11,17,7,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",67,"非駕駛人",121.191936,24.926479,"桃園市","平鎮區"
"穿越道路中","2021",11,17,7,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",27,"未使用",121.191936,24.926479,"桃園市","平鎮區"
"側撞","2021",11,17,8,"晴","日間自然光線",60,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",43,"未使用",120.547063,24.275497,"臺中市","清水區"
"側撞","2021",11,17,8,"晴","日間自然光線",60,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",32,"未使用",120.547063,24.275497,"臺中市","清水區"
"同向擦撞","2021",11,17,19,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",23,"未使用",120.474831,23.780285,"雲林縣","西螺鎮"
"同向擦撞","2021",11,17,19,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",31,"未使用",120.474831,23.780285,"雲林縣","西螺鎮"
"同向擦撞","2021",11,17,19,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",55,"未使用",120.474831,23.780285,"雲林縣","西螺鎮"
"同向擦撞","2021",11,17,19,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",27,"未使用",120.474831,23.780285,"雲林縣","西螺鎮"
"同向擦撞","2021",11,17,19,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",43,"未使用",120.474831,23.780285,"雲林縣","西螺鎮"
"同向擦撞","2021",11,17,19,"晴","夜間(或隧道、地下道、涵洞)有照明",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",32,"未使用",120.474831,23.780285,"雲林縣","西螺鎮"
"側撞","2021",11,17,21,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",54,"未使用",121.489844,25.009949,"新北市","中和區"
"側撞","2021",11,17,21,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",19,"未使用",121.489844,25.009949,"新北市","中和區"
"側撞","2021",11,17,21,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","有",16,"未使用",121.489844,25.009949,"新北市","中和區"
"衝出路外","2021",11,18,2,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",18,"不明",121.448981,25.203557,"新北市","淡水區"
"衝出路外","2021",11,18,2,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",24,"未使用",121.448981,25.203557,"新北市","淡水區"
"撞路樹、電桿","2021",11,18,2,"雨","夜間(或隧道、地下道、涵洞)無照明",30,"直路","路肩、路緣","柏油","濕潤","良好","無號誌","無","未繪設快慢車道分隔線","有",28,"未使用",120.989482,24.909328,"新竹縣","新豐鄉"
"路口交岔撞","2021",11,18,8,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",90,"未使用",120.436242,24.07584,"彰化縣","鹿港鎮"
"路口交岔撞","2021",11,18,8,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",58,"未使用",120.436242,24.07584,"彰化縣","鹿港鎮"
"撞護欄(樁)","2021",11,18,10,"晴","日間自然光線",30,"彎曲路及附近","環道匝道","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",69,"不明",121.486154,25.074055,"新北市","三重區"
"撞路樹、電桿","2021",11,18,11,"晴","日間自然光線",50,"三岔路","交叉口附近","柏油","乾燥","不良","無號誌","雙向禁止超車線","快慢車道分隔線","有",110,"",120.494967,22.91717,"高雄市","旗山區"
"撞路樹、電桿","2021",11,18,11,"晴","日間自然光線",50,"三岔路","交叉口附近","柏油","乾燥","不良","無號誌","雙向禁止超車線","快慢車道分隔線","有",63,"未使用",120.494967,22.91717,"高雄市","旗山區"
"同向擦撞","2021",11,18,11,"雨","日間自然光線",50,"四岔路","交叉口附近","柏油","濕潤","良好","正常","中央分向島","未繪設快慢車道分隔線","無",47,"未使用",121.314144,25.000922,"桃園市","桃園區"
"同向擦撞","2021",11,18,11,"雨","日間自然光線",50,"四岔路","交叉口附近","柏油","濕潤","良好","正常","中央分向島","未繪設快慢車道分隔線","無",67,"未使用",121.314144,25.000922,"桃園市","桃園區"
"撞路樹、電桿","2021",11,18,14,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",58,"未使用",120.473054,22.540276,"屏東縣","新園鄉"
"側撞","2021",11,18,14,"晴","日間自然光線",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",48,"未使用",120.663695,22.243871,"屏東縣","枋山鄉"
"側撞","2021",11,18,14,"晴","日間自然光線",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",51,"非駕駛人",120.663695,22.243871,"屏東縣","枋山鄉"
"側撞","2021",11,18,14,"晴","日間自然光線",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",24,"未使用",120.663695,22.243871,"屏東縣","枋山鄉"
"追撞","2021",11,18,17,"雨","日間自然光線",100,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",41,"不明",121.58923,25.065516,"臺北市","內湖區"
"追撞","2021",11,18,17,"雨","日間自然光線",100,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",33,"非駕駛人",121.58923,25.065516,"臺北市","內湖區"
"追撞","2021",11,18,17,"雨","日間自然光線",100,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",42,"非駕駛人",121.58923,25.065516,"臺北市","內湖區"
"追撞","2021",11,18,17,"雨","日間自然光線",100,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",54,"未使用",121.58923,25.065516,"臺北市","內湖區"
"追撞","2021",11,18,17,"雨","日間自然光線",100,"直路","快車道","柏油","濕潤","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",42,"未使用",121.58923,25.065516,"臺北市","內湖區"
"穿越道路中","2021",11,18,18,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",21,"未使用",120.684801,24.12316,"臺中市","東區"
"穿越道路中","2021",11,18,18,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"多岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",70,"非駕駛人",120.684801,24.12316,"臺中市","東區"
"側撞","2021",11,18,20,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",45,"未使用",120.528921,24.23712,"臺中市","梧棲區"
"側撞","2021",11,18,20,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",21,"未使用",120.528921,24.23712,"臺中市","梧棲區"
"路口交岔撞","2021",11,19,0,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",14,"未使用",120.781379,24.49408,"苗栗縣","銅鑼鄉"
"路口交岔撞","2021",11,19,0,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",14,"未使用",120.781379,24.49408,"苗栗縣","銅鑼鄉"
"路口交岔撞","2021",11,19,0,"晴","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",33,"未使用",120.781379,24.49408,"苗栗縣","銅鑼鄉"
"撞護欄(樁)","2021",11,19,7,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",110,"",120.311913,22.800652,"高雄市","岡山區"
"撞護欄(樁)","2021",11,19,7,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",69,"未使用",120.311913,22.800652,"高雄市","岡山區"
"撞護欄(樁)","2021",11,19,8,"晴","日間自然光線",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",41,"非駕駛人",120.832874,24.650794,"苗栗縣","造橋鄉"
"撞護欄(樁)","2021",11,19,8,"晴","日間自然光線",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",32,"未使用",120.832874,24.650794,"苗栗縣","造橋鄉"
"其他","2021",11,19,10,"陰","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",59,"未使用",121.000387,24.824275,"新竹縣","竹北市"
"其他","2021",11,19,10,"陰","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",55,"未使用",121.000387,24.824275,"新竹縣","竹北市"
"追撞","2021",11,19,12,"晴","日間自然光線",80,"直路","快車道","柏油","乾燥","良好","正常","中央分向島","窄式快慢車道分隔島(無柵欄)","有",70,"不明",120.914705,24.77889,"新竹市","香山區"
"追撞","2021",11,19,12,"晴","日間自然光線",80,"直路","快車道","柏油","乾燥","良好","正常","中央分向島","窄式快慢車道分隔島(無柵欄)","有",31,"不明",120.914705,24.77889,"新竹市","香山區"
"撞路樹、電桿","2021",11,19,16,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",61,"未使用",120.523064,24.019391,"彰化縣","秀水鄉"
"側撞","2021",11,19,21,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",30,"未使用",120.805559,24.641492,"苗栗縣","竹南鎮"
"側撞","2021",11,19,21,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",18,"未使用",120.805559,24.641492,"苗栗縣","竹南鎮"
"側撞","2021",11,19,21,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",19,"未使用",120.805559,24.641492,"苗栗縣","竹南鎮"
"路口交岔撞","2021",11,20,1,"雨","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","濕潤","良好","正常","中央分向島","未繪設快慢車道分隔線","有",36,"未使用",121.778849,24.772831,"宜蘭縣","壯圍鄉"
"路口交岔撞","2021",11,20,1,"雨","夜間(或隧道、地下道、涵洞)有照明",60,"四岔路","交叉路口內","柏油","濕潤","良好","正常","中央分向島","未繪設快慢車道分隔線","有",23,"未使用",121.778849,24.772831,"宜蘭縣","壯圍鄉"
